[2025-06-24T17:04:38.685Z] Starting Udemy Advanced Course Finder fetch...
[2025-06-24T17:04:38.689Z] Fetching free South African courses...
[2025-06-24T17:05:19.676Z] Stored new course: Master of Science in Computer Science (21174)
[2025-06-24T17:06:39.473Z] Course 21082 already exists, skipping.
[2025-06-24T17:06:39.475Z] Course 21075 already exists, skipping.
[2025-06-24T17:06:39.477Z] Course 21072 already exists, skipping.
[2025-06-24T17:06:39.478Z] Course 21069 already exists, skipping.
[2025-06-24T17:06:39.479Z] Course 21066 already exists, skipping.
[2025-06-24T17:06:39.480Z] Course 21063 already exists, skipping.
[2025-06-24T17:06:39.481Z] Course 21079 already exists, skipping.
[2025-06-24T17:06:39.482Z] Course 21076 already exists, skipping.
[2025-06-24T17:06:39.483Z] Course 21073 already exists, skipping.
[2025-06-24T17:06:39.484Z] Course 21070 already exists, skipping.
[2025-06-24T17:06:39.484Z] Course 21067 already exists, skipping.
[2025-06-24T17:06:39.485Z] Course 21080 already exists, skipping.
[2025-06-24T17:06:39.486Z] Course 21064 already exists, skipping.
[2025-06-24T17:06:39.488Z] Course 21061 already exists, skipping.
[2025-06-24T17:06:39.489Z] Course 21077 already exists, skipping.
[2025-06-24T17:06:39.490Z] Course 21074 already exists, skipping.
[2025-06-24T17:06:39.492Z] Course 21071 already exists, skipping.
[2025-06-24T17:06:39.494Z] Course 21068 already exists, skipping.
[2025-06-24T17:06:39.495Z] Course 21081 already exists, skipping.
[2025-06-24T17:06:39.496Z] Course 21065 already exists, skipping.
[2025-06-24T17:06:39.497Z] Course 21062 already exists, skipping.
[2025-06-24T17:06:39.497Z] Course 21078 already exists, skipping.
[2025-06-24T17:06:39.498Z] Course 21043 already exists, skipping.
[2025-06-24T17:06:39.499Z] Course 21059 already exists, skipping.
[2025-06-24T17:06:39.500Z] Course 21040 already exists, skipping.
[2025-06-24T17:06:39.501Z] Course 21056 already exists, skipping.
[2025-06-24T17:06:39.502Z] Course 21053 already exists, skipping.
[2025-06-24T17:06:39.503Z] Course 21050 already exists, skipping.
[2025-06-24T17:06:39.505Z] Course 21047 already exists, skipping.
[2025-06-24T17:06:39.506Z] Course 21060 already exists, skipping.
[2025-06-24T17:06:39.509Z] Course 21044 already exists, skipping.
[2025-06-24T17:06:39.510Z] Course 21041 already exists, skipping.
[2025-06-24T17:06:39.511Z] Course 21057 already exists, skipping.
[2025-06-24T17:06:39.512Z] Course 21054 already exists, skipping.
[2025-06-24T17:06:39.513Z] Course 21038 already exists, skipping.
[2025-06-24T17:06:39.514Z] Course 21051 already exists, skipping.
[2025-06-24T17:06:39.515Z] Course 21048 already exists, skipping.
[2025-06-24T17:06:39.516Z] Course 21045 already exists, skipping.
[2025-06-24T17:06:39.517Z] Course 21042 already exists, skipping.
[2025-06-24T17:06:39.517Z] Course 21058 already exists, skipping.
[2025-06-24T17:06:39.518Z] Course 21039 already exists, skipping.
[2025-06-24T17:06:39.520Z] Course 21055 already exists, skipping.
[2025-06-24T17:06:39.521Z] Course 21052 already exists, skipping.
[2025-06-24T17:06:39.522Z] Course 21049 already exists, skipping.
[2025-06-24T17:06:39.523Z] Course 21046 already exists, skipping.
[2025-06-24T17:06:39.526Z] Course 21037 already exists, skipping.
[2025-06-24T17:06:39.527Z] Course 21034 already exists, skipping.
[2025-06-24T17:06:39.528Z] Course 21031 already exists, skipping.
[2025-06-24T17:06:39.529Z] Course 21035 already exists, skipping.
[2025-06-24T17:06:39.530Z] Course 21032 already exists, skipping.
[2025-06-24T17:06:39.531Z] Course 21036 already exists, skipping.
[2025-06-24T17:06:39.532Z] Course 21033 already exists, skipping.
[2025-06-24T17:06:39.533Z] Course 21030 already exists, skipping.
[2025-06-24T17:06:39.534Z] Course 21028 already exists, skipping.
[2025-06-24T17:06:39.535Z] Course 21025 already exists, skipping.
[2025-06-24T17:06:39.536Z] Course 21029 already exists, skipping.
[2025-06-24T17:06:39.538Z] Course 21026 already exists, skipping.
[2025-06-24T17:06:39.539Z] Course 21027 already exists, skipping.
[2025-06-24T17:06:39.540Z] Course 21024 already exists, skipping.
[2025-06-24T17:06:39.540Z] Course 21015 already exists, skipping.
[2025-06-24T17:06:39.543Z] Course 21012 already exists, skipping.
[2025-06-24T17:06:39.544Z] Course 21009 already exists, skipping.
[2025-06-24T17:06:39.544Z] Course 21022 already exists, skipping.
[2025-06-24T17:06:39.545Z] Course 21006 already exists, skipping.
[2025-06-24T17:06:39.546Z] Course 21019 already exists, skipping.
[2025-06-24T17:06:39.547Z] Course 21016 already exists, skipping.
[2025-06-24T17:06:39.548Z] Course 21013 already exists, skipping.
[2025-06-24T17:06:39.549Z] Course 21010 already exists, skipping.
[2025-06-24T17:06:39.550Z] Course 21023 already exists, skipping.
[2025-06-24T17:06:39.551Z] Course 21007 already exists, skipping.
[2025-06-24T17:06:39.552Z] Course 21020 already exists, skipping.
[2025-06-24T17:06:39.553Z] Course 21017 already exists, skipping.
[2025-06-24T17:06:39.554Z] Course 21014 already exists, skipping.
[2025-06-24T17:06:39.555Z] Course 21011 already exists, skipping.
[2025-06-24T17:06:39.556Z] Course 21008 already exists, skipping.
[2025-06-24T17:06:39.557Z] Course 21021 already exists, skipping.
[2025-06-24T17:06:39.560Z] Course 21018 already exists, skipping.
[2025-06-24T17:06:39.561Z] Course 20999 already exists, skipping.
[2025-06-24T17:06:39.562Z] Course 21003 already exists, skipping.
[2025-06-24T17:06:39.563Z] Course 21000 already exists, skipping.
[2025-06-24T17:06:39.564Z] Course 21004 already exists, skipping.
[2025-06-24T17:06:39.564Z] Course 21001 already exists, skipping.
[2025-06-24T17:06:39.565Z] Course 20998 already exists, skipping.
[2025-06-24T17:06:39.566Z] Course 21005 already exists, skipping.
[2025-06-24T17:06:39.568Z] Course 21002 already exists, skipping.
[2025-06-24T17:06:39.569Z] Course 20997 already exists, skipping.
[2025-06-24T17:06:39.570Z] Course 20996 already exists, skipping.
[2025-06-24T17:06:39.571Z] Course 20995 already exists, skipping.
[2025-06-24T17:06:39.572Z] Course 20994 already exists, skipping.
[2025-06-24T17:06:39.572Z] Course 20993 already exists, skipping.
[2025-06-24T17:06:39.573Z] Course 20992 already exists, skipping.
[2025-06-24T17:06:39.575Z] Course 20991 already exists, skipping.
[2025-06-24T17:06:39.576Z] Course 20990 already exists, skipping.
[2025-06-24T17:06:39.577Z] Course 20989 already exists, skipping.
[2025-06-24T17:06:39.577Z] Course 20988 already exists, skipping.
[2025-06-24T17:06:39.578Z] Course 20987 already exists, skipping.
[2025-06-24T17:06:39.579Z] Course 20986 already exists, skipping.
[2025-06-24T17:06:39.580Z] Course 20985 already exists, skipping.
[2025-06-24T17:06:39.581Z] Course 20984 already exists, skipping.
[2025-06-24T17:06:39.582Z] Course 20983 already exists, skipping.
[2025-06-24T17:06:39.583Z] Course 20982 already exists, skipping.
[2025-06-24T17:06:39.584Z] Course 20981 already exists, skipping.
[2025-06-24T17:06:39.585Z] Course 20980 already exists, skipping.
[2025-06-24T17:06:39.586Z] Course 20979 already exists, skipping.
[2025-06-24T17:06:39.587Z] Course 20976 already exists, skipping.
[2025-06-24T17:06:39.587Z] Course 20973 already exists, skipping.
[2025-06-24T17:06:39.588Z] Course 20970 already exists, skipping.
[2025-06-24T17:06:39.589Z] Course 20977 already exists, skipping.
[2025-06-24T17:06:39.590Z] Course 20974 already exists, skipping.
[2025-06-24T17:06:39.593Z] Course 20971 already exists, skipping.
[2025-06-24T17:06:39.594Z] Course 20968 already exists, skipping.
[2025-06-24T17:06:39.595Z] Course 20978 already exists, skipping.
[2025-06-24T17:06:39.596Z] Course 20975 already exists, skipping.
[2025-06-24T17:06:39.596Z] Course 20972 already exists, skipping.
[2025-06-24T17:06:39.597Z] Course 20969 already exists, skipping.
[2025-06-24T17:06:39.598Z] Course 20967 already exists, skipping.
[2025-06-24T17:06:39.599Z] Course 20964 already exists, skipping.
[2025-06-24T17:06:39.601Z] Course 20961 already exists, skipping.
[2025-06-24T17:06:39.602Z] Course 20958 already exists, skipping.
[2025-06-24T17:06:39.603Z] Course 20955 already exists, skipping.
[2025-06-24T17:06:39.604Z] Course 20965 already exists, skipping.
[2025-06-24T17:06:39.604Z] Course 20962 already exists, skipping.
[2025-06-24T17:06:39.605Z] Course 20959 already exists, skipping.
[2025-06-24T17:06:39.606Z] Course 20956 already exists, skipping.
[2025-06-24T17:06:39.608Z] Course 20953 already exists, skipping.
[2025-06-24T17:06:39.609Z] Course 20966 already exists, skipping.
[2025-06-24T17:06:39.610Z] Course 20963 already exists, skipping.
[2025-06-24T17:06:39.611Z] Course 20960 already exists, skipping.
[2025-06-24T17:06:39.612Z] Course 20957 already exists, skipping.
[2025-06-24T17:06:39.613Z] Course 20954 already exists, skipping.
[2025-06-24T17:06:39.614Z] Course 20948 already exists, skipping.
[2025-06-24T17:06:39.615Z] Course 20945 already exists, skipping.
[2025-06-24T17:06:39.616Z] Course 20942 already exists, skipping.
[2025-06-24T17:06:39.617Z] Course 20939 already exists, skipping.
[2025-06-24T17:06:39.618Z] Course 20952 already exists, skipping.
[2025-06-24T17:06:39.619Z] Course 20949 already exists, skipping.
[2025-06-24T17:06:39.620Z] Course 20946 already exists, skipping.
[2025-06-24T17:06:39.621Z] Course 20943 already exists, skipping.
[2025-06-24T17:06:39.622Z] Course 20940 already exists, skipping.
[2025-06-24T17:06:39.623Z] Course 20937 already exists, skipping.
[2025-06-24T17:06:39.624Z] Course 20950 already exists, skipping.
[2025-06-24T17:06:39.626Z] Course 20947 already exists, skipping.
[2025-06-24T17:06:39.627Z] Course 20944 already exists, skipping.
[2025-06-24T17:06:39.628Z] Course 20941 already exists, skipping.
[2025-06-24T17:06:39.629Z] Course 20938 already exists, skipping.
[2025-06-24T17:06:39.630Z] Course 20951 already exists, skipping.
[2025-06-24T17:06:39.631Z] Course 20936 already exists, skipping.
[2025-06-24T17:06:39.632Z] Course 20935 already exists, skipping.
[2025-06-24T17:06:39.633Z] Course 20932 already exists, skipping.
[2025-06-24T17:06:39.634Z] Course 20933 already exists, skipping.
[2025-06-24T17:06:39.635Z] Course 20934 already exists, skipping.
[2025-06-24T17:06:39.636Z] Course 20931 already exists, skipping.
[2025-06-24T17:06:39.637Z] Course 20916 already exists, skipping.
[2025-06-24T17:06:39.638Z] Course 20929 already exists, skipping.
[2025-06-24T17:06:39.639Z] Course 20913 already exists, skipping.
[2025-06-24T17:06:39.640Z] Course 20926 already exists, skipping.
[2025-06-24T17:06:39.641Z] Course 20910 already exists, skipping.
[2025-06-24T17:06:39.643Z] Course 20923 already exists, skipping.
[2025-06-24T17:06:39.646Z] Course 20920 already exists, skipping.
[2025-06-24T17:06:39.650Z] Course 20917 already exists, skipping.
[2025-06-24T17:06:39.652Z] Course 20914 already exists, skipping.
[2025-06-24T17:06:39.655Z] Course 20930 already exists, skipping.
[2025-06-24T17:06:39.656Z] Course 20927 already exists, skipping.
[2025-06-24T17:06:39.658Z] Course 20911 already exists, skipping.
[2025-06-24T17:06:39.660Z] Course 20924 already exists, skipping.
[2025-06-24T17:06:39.661Z] Course 20921 already exists, skipping.
[2025-06-24T17:06:39.662Z] Course 20918 already exists, skipping.
[2025-06-24T17:06:39.663Z] Course 20915 already exists, skipping.
[2025-06-24T17:06:39.663Z] Course 20928 already exists, skipping.
[2025-06-24T17:06:39.664Z] Course 20912 already exists, skipping.
[2025-06-24T17:06:39.665Z] Course 20925 already exists, skipping.
[2025-06-24T17:06:39.666Z] Course 20922 already exists, skipping.
[2025-06-24T17:06:39.668Z] Course 20919 already exists, skipping.
[2025-06-24T17:06:39.669Z] Course 20900 already exists, skipping.
[2025-06-24T17:06:39.670Z] Course 20897 already exists, skipping.
[2025-06-24T17:06:39.671Z] Course 20894 already exists, skipping.
[2025-06-24T17:06:39.672Z] Course 20907 already exists, skipping.
[2025-06-24T17:06:39.673Z] Course 20891 already exists, skipping.
[2025-06-24T17:06:39.674Z] Course 20904 already exists, skipping.
[2025-06-24T17:06:39.676Z] Course 20888 already exists, skipping.
[2025-06-24T17:06:39.677Z] Course 20901 already exists, skipping.
[2025-06-24T17:06:39.678Z] Course 20898 already exists, skipping.
[2025-06-24T17:06:39.679Z] Course 20895 already exists, skipping.
[2025-06-24T17:06:39.679Z] Course 20908 already exists, skipping.
[2025-06-24T17:06:39.680Z] Course 20892 already exists, skipping.
[2025-06-24T17:06:39.681Z] Course 20905 already exists, skipping.
[2025-06-24T17:06:39.682Z] Course 20889 already exists, skipping.
[2025-06-24T17:06:39.684Z] Course 20902 already exists, skipping.
[2025-06-24T17:06:39.685Z] Course 20899 already exists, skipping.
[2025-06-24T17:06:39.686Z] Course 20896 already exists, skipping.
[2025-06-24T17:06:39.687Z] Course 20909 already exists, skipping.
[2025-06-24T17:06:39.688Z] Course 20893 already exists, skipping.
[2025-06-24T17:06:39.688Z] Course 20906 already exists, skipping.
[2025-06-24T17:06:39.689Z] Course 20890 already exists, skipping.
[2025-06-24T17:06:39.690Z] Course 20887 already exists, skipping.
[2025-06-24T17:06:39.693Z] Course 20903 already exists, skipping.
[2025-06-24T17:06:39.694Z] Course 20884 already exists, skipping.
[2025-06-24T17:06:39.695Z] Course 20868 already exists, skipping.
[2025-06-24T17:06:39.696Z] Course 20865 already exists, skipping.
[2025-06-24T17:06:39.697Z] Course 20881 already exists, skipping.
[2025-06-24T17:06:39.698Z] Course 20878 already exists, skipping.
[2025-06-24T17:06:39.699Z] Course 20875 already exists, skipping.
[2025-06-24T17:06:39.700Z] Course 20872 already exists, skipping.
[2025-06-24T17:06:39.700Z] Course 20885 already exists, skipping.
[2025-06-24T17:06:39.701Z] Course 20869 already exists, skipping.
[2025-06-24T17:06:39.702Z] Course 20866 already exists, skipping.
[2025-06-24T17:06:39.704Z] Course 20882 already exists, skipping.
[2025-06-24T17:06:39.705Z] Course 20879 already exists, skipping.
[2025-06-24T17:06:39.705Z] Course 20876 already exists, skipping.
[2025-06-24T17:06:39.706Z] Course 20873 already exists, skipping.
[2025-06-24T17:06:39.707Z] Course 20886 already exists, skipping.
[2025-06-24T17:06:39.709Z] Course 20870 already exists, skipping.
[2025-06-24T17:06:39.710Z] Course 20867 already exists, skipping.
[2025-06-24T17:06:39.711Z] Course 20883 already exists, skipping.
[2025-06-24T17:06:39.712Z] Course 20864 already exists, skipping.
[2025-06-24T17:06:39.713Z] Course 20880 already exists, skipping.
[2025-06-24T17:06:39.714Z] Course 20877 already exists, skipping.
[2025-06-24T17:06:39.715Z] Course 20874 already exists, skipping.
[2025-06-24T17:06:39.716Z] Course 20871 already exists, skipping.
[2025-06-24T17:06:39.717Z] Course 20852 already exists, skipping.
[2025-06-24T17:06:39.718Z] Course 20849 already exists, skipping.
[2025-06-24T17:06:39.719Z] Course 20846 already exists, skipping.
[2025-06-24T17:06:39.720Z] Course 20862 already exists, skipping.
[2025-06-24T17:06:39.721Z] Course 20859 already exists, skipping.
[2025-06-24T17:06:39.722Z] Course 20856 already exists, skipping.
[2025-06-24T17:06:39.723Z] Course 20853 already exists, skipping.
[2025-06-24T17:06:39.724Z] Course 20850 already exists, skipping.
[2025-06-24T17:06:39.726Z] Course 20863 already exists, skipping.
[2025-06-24T17:06:39.727Z] Course 20847 already exists, skipping.
[2025-06-24T17:06:39.728Z] Course 20860 already exists, skipping.
[2025-06-24T17:06:39.729Z] Course 20857 already exists, skipping.
[2025-06-24T17:06:39.729Z] Course 20854 already exists, skipping.
[2025-06-24T17:06:39.730Z] Course 20851 already exists, skipping.
[2025-06-24T17:06:39.731Z] Course 20848 already exists, skipping.
[2025-06-24T17:06:39.732Z] Course 20845 already exists, skipping.
[2025-06-24T17:06:39.734Z] Course 20861 already exists, skipping.
[2025-06-24T17:06:39.735Z] Course 20858 already exists, skipping.
[2025-06-24T17:06:39.735Z] Course 20855 already exists, skipping.
[2025-06-24T17:06:39.736Z] Course 20836 already exists, skipping.
[2025-06-24T17:06:39.737Z] Course 20833 already exists, skipping.
[2025-06-24T17:06:39.738Z] Course 20830 already exists, skipping.
[2025-06-24T17:06:39.739Z] Course 20843 already exists, skipping.
[2025-06-24T17:06:39.740Z] Course 20827 already exists, skipping.
[2025-06-24T17:06:39.742Z] Course 20840 already exists, skipping.
[2025-06-24T17:06:39.744Z] Course 20837 already exists, skipping.
[2025-06-24T17:06:39.745Z] Course 20834 already exists, skipping.
[2025-06-24T17:06:39.746Z] Course 20831 already exists, skipping.
[2025-06-24T17:06:39.747Z] Course 20844 already exists, skipping.
[2025-06-24T17:06:39.748Z] Course 20828 already exists, skipping.
[2025-06-24T17:06:39.749Z] Course 20841 already exists, skipping.
[2025-06-24T17:06:39.750Z] Course 20838 already exists, skipping.
[2025-06-24T17:06:39.751Z] Course 20835 already exists, skipping.
[2025-06-24T17:06:39.752Z] Course 20832 already exists, skipping.
[2025-06-24T17:06:39.753Z] Course 20829 already exists, skipping.
[2025-06-24T17:06:39.754Z] Course 20826 already exists, skipping.
[2025-06-24T17:06:39.755Z] Course 20842 already exists, skipping.
[2025-06-24T17:06:39.756Z] Course 20839 already exists, skipping.
[2025-06-24T17:06:39.757Z] Course 20820 already exists, skipping.
[2025-06-24T17:06:39.758Z] Course 20817 already exists, skipping.
[2025-06-24T17:06:39.759Z] Course 20814 already exists, skipping.
[2025-06-24T17:06:39.760Z] Course 20811 already exists, skipping.
[2025-06-24T17:06:39.761Z] Course 20824 already exists, skipping.
[2025-06-24T17:06:39.762Z] Course 20808 already exists, skipping.
[2025-06-24T17:06:39.763Z] Course 20821 already exists, skipping.
[2025-06-24T17:06:39.764Z] Course 20818 already exists, skipping.
[2025-06-24T17:06:39.765Z] Course 20815 already exists, skipping.
[2025-06-24T17:06:39.766Z] Course 20812 already exists, skipping.
[2025-06-24T17:06:39.767Z] Course 20825 already exists, skipping.
[2025-06-24T17:06:39.768Z] Course 20809 already exists, skipping.
[2025-06-24T17:06:39.769Z] Course 20806 already exists, skipping.
[2025-06-24T17:06:39.770Z] Course 20822 already exists, skipping.
[2025-06-24T17:06:39.771Z] Course 20819 already exists, skipping.
[2025-06-24T17:06:39.772Z] Course 20816 already exists, skipping.
[2025-06-24T17:06:39.773Z] Course 20813 already exists, skipping.
[2025-06-24T17:06:39.775Z] Course 20810 already exists, skipping.
[2025-06-24T17:06:39.776Z] Course 20823 already exists, skipping.
[2025-06-24T17:06:39.777Z] Course 20807 already exists, skipping.
[2025-06-24T17:06:39.778Z] Course 20804 already exists, skipping.
[2025-06-24T17:06:39.779Z] Course 20788 already exists, skipping.
[2025-06-24T17:06:39.780Z] Course 20785 already exists, skipping.
[2025-06-24T17:06:39.781Z] Course 20801 already exists, skipping.
[2025-06-24T17:06:39.782Z] Course 20798 already exists, skipping.
[2025-06-24T17:06:39.782Z] Course 20795 already exists, skipping.
[2025-06-24T17:06:39.784Z] Course 20792 already exists, skipping.
[2025-06-24T17:06:39.785Z] Course 20805 already exists, skipping.
[2025-06-24T17:06:39.786Z] Course 20789 already exists, skipping.
[2025-06-24T17:06:39.787Z] Course 20786 already exists, skipping.
[2025-06-24T17:06:39.788Z] Course 20802 already exists, skipping.
[2025-06-24T17:06:39.789Z] Course 20783 already exists, skipping.
[2025-06-24T17:06:39.789Z] Course 20799 already exists, skipping.
[2025-06-24T17:06:39.790Z] Course 20796 already exists, skipping.
[2025-06-24T17:06:39.792Z] Course 20793 already exists, skipping.
[2025-06-24T17:06:39.793Z] Course 20790 already exists, skipping.
[2025-06-24T17:06:39.794Z] Course 20803 already exists, skipping.
[2025-06-24T17:06:39.795Z] Course 20787 already exists, skipping.
[2025-06-24T17:06:39.795Z] Course 20784 already exists, skipping.
[2025-06-24T17:06:39.796Z] Course 20800 already exists, skipping.
[2025-06-24T17:06:39.797Z] Course 20797 already exists, skipping.
[2025-06-24T17:06:39.798Z] Course 20794 already exists, skipping.
[2025-06-24T17:06:39.799Z] Course 20791 already exists, skipping.
[2025-06-24T17:06:39.801Z] Course 20772 already exists, skipping.
[2025-06-24T17:06:39.802Z] Course 20769 already exists, skipping.
[2025-06-24T17:06:39.803Z] Course 20766 already exists, skipping.
[2025-06-24T17:06:39.804Z] Course 20782 already exists, skipping.
[2025-06-24T17:06:39.805Z] Course 20763 already exists, skipping.
[2025-06-24T17:06:39.806Z] Course 20779 already exists, skipping.
[2025-06-24T17:06:39.807Z] Course 20776 already exists, skipping.
[2025-06-24T17:06:39.809Z] Course 20760 already exists, skipping.
[2025-06-24T17:06:39.810Z] Course 20773 already exists, skipping.
[2025-06-24T17:06:39.811Z] Course 20770 already exists, skipping.
[2025-06-24T17:06:39.812Z] Course 20767 already exists, skipping.
[2025-06-24T17:06:39.813Z] Course 20764 already exists, skipping.
[2025-06-24T17:06:39.813Z] Course 20780 already exists, skipping.
[2025-06-24T17:06:39.814Z] Course 20777 already exists, skipping.
[2025-06-24T17:06:39.815Z] Course 20761 already exists, skipping.
[2025-06-24T17:06:39.816Z] Course 20774 already exists, skipping.
[2025-06-24T17:06:39.818Z] Course 20771 already exists, skipping.
[2025-06-24T17:06:39.819Z] Course 20768 already exists, skipping.
[2025-06-24T17:06:39.820Z] Course 20765 already exists, skipping.
[2025-06-24T17:06:39.821Z] Course 20781 already exists, skipping.
[2025-06-24T17:06:39.822Z] Course 20762 already exists, skipping.
[2025-06-24T17:06:39.823Z] Course 20778 already exists, skipping.
[2025-06-24T17:06:39.824Z] Course 20775 already exists, skipping.
[2025-06-24T17:06:39.825Z] Course 20756 already exists, skipping.
[2025-06-24T17:06:39.826Z] Course 20740 already exists, skipping.
[2025-06-24T17:06:39.827Z] Course 20753 already exists, skipping.
[2025-06-24T17:06:39.828Z] Course 20737 already exists, skipping.
[2025-06-24T17:06:39.829Z] Course 20750 already exists, skipping.
[2025-06-24T17:06:39.830Z] Course 20747 already exists, skipping.
[2025-06-24T17:06:39.831Z] Course 20744 already exists, skipping.
[2025-06-24T17:06:39.832Z] Course 20757 already exists, skipping.
[2025-06-24T17:06:39.834Z] Course 20741 already exists, skipping.
[2025-06-24T17:06:39.835Z] Course 20754 already exists, skipping.
[2025-06-24T17:06:39.836Z] Course 20738 already exists, skipping.
[2025-06-24T17:06:39.837Z] Course 20751 already exists, skipping.
[2025-06-24T17:06:39.838Z] Course 20748 already exists, skipping.
[2025-06-24T17:06:39.838Z] Course 20745 already exists, skipping.
[2025-06-24T17:06:39.839Z] Course 20742 already exists, skipping.
[2025-06-24T17:06:39.840Z] Course 20758 already exists, skipping.
[2025-06-24T17:06:39.842Z] Course 20755 already exists, skipping.
[2025-06-24T17:06:39.843Z] Course 20739 already exists, skipping.
[2025-06-24T17:06:39.844Z] Course 20752 already exists, skipping.
[2025-06-24T17:06:39.845Z] Course 20736 already exists, skipping.
[2025-06-24T17:06:39.846Z] Course 20749 already exists, skipping.
[2025-06-24T17:06:39.847Z] Course 20746 already exists, skipping.
[2025-06-24T17:06:39.848Z] Course 20743 already exists, skipping.
[2025-06-24T17:06:39.849Z] Course 20759 already exists, skipping.
[2025-06-24T17:06:39.850Z] Course 20724 already exists, skipping.
[2025-06-24T17:06:39.851Z] Course 20721 already exists, skipping.
[2025-06-24T17:06:39.852Z] Course 20734 already exists, skipping.
[2025-06-24T17:06:39.853Z] Course 20718 already exists, skipping.
[2025-06-24T17:06:39.854Z] Course 20715 already exists, skipping.
[2025-06-24T17:06:39.855Z] Course 20731 already exists, skipping.
[2025-06-24T17:06:39.856Z] Course 20728 already exists, skipping.
[2025-06-24T17:06:39.857Z] Course 20725 already exists, skipping.
[2025-06-24T17:06:39.859Z] Course 20722 already exists, skipping.
[2025-06-24T17:06:39.860Z] Course 20735 already exists, skipping.
[2025-06-24T17:06:39.861Z] Course 20719 already exists, skipping.
[2025-06-24T17:06:39.862Z] Course 20732 already exists, skipping.
[2025-06-24T17:06:39.863Z] Course 20716 already exists, skipping.
[2025-06-24T17:06:39.864Z] Course 20729 already exists, skipping.
[2025-06-24T17:06:39.865Z] Course 20726 already exists, skipping.
[2025-06-24T17:06:39.866Z] Course 20723 already exists, skipping.
[2025-06-24T17:06:39.868Z] Course 20720 already exists, skipping.
[2025-06-24T17:06:39.869Z] Course 20733 already exists, skipping.
[2025-06-24T17:06:39.870Z] Course 20717 already exists, skipping.
[2025-06-24T17:06:39.871Z] Course 20714 already exists, skipping.
[2025-06-24T17:06:39.872Z] Course 20730 already exists, skipping.
[2025-06-24T17:06:39.873Z] Course 20727 already exists, skipping.
[2025-06-24T17:06:39.874Z] Course 20708 already exists, skipping.
[2025-06-24T17:06:39.876Z] Course 20705 already exists, skipping.
[2025-06-24T17:06:39.876Z] Course 20702 already exists, skipping.
[2025-06-24T17:06:39.877Z] Course 20699 already exists, skipping.
[2025-06-24T17:06:39.878Z] Course 20712 already exists, skipping.
[2025-06-24T17:06:39.879Z] Course 20696 already exists, skipping.
[2025-06-24T17:06:39.880Z] Course 20709 already exists, skipping.
[2025-06-24T17:06:39.881Z] Course 20706 already exists, skipping.
[2025-06-24T17:06:39.882Z] Course 20703 already exists, skipping.
[2025-06-24T17:06:39.883Z] Course 20700 already exists, skipping.
[2025-06-24T17:06:39.885Z] Course 20713 already exists, skipping.
[2025-06-24T17:06:39.885Z] Course 20697 already exists, skipping.
[2025-06-24T17:06:39.886Z] Course 20694 already exists, skipping.
[2025-06-24T17:06:39.887Z] Course 20710 already exists, skipping.
[2025-06-24T17:06:39.888Z] Course 20707 already exists, skipping.
[2025-06-24T17:06:39.889Z] Course 20704 already exists, skipping.
[2025-06-24T17:06:39.890Z] Course 20701 already exists, skipping.
[2025-06-24T17:06:39.891Z] Course 20698 already exists, skipping.
[2025-06-24T17:06:39.892Z] Course 20695 already exists, skipping.
[2025-06-24T17:06:39.894Z] Course 20711 already exists, skipping.
[2025-06-24T17:06:39.894Z] Course 20692 already exists, skipping.
[2025-06-24T17:06:39.895Z] Course 20676 already exists, skipping.
[2025-06-24T17:06:39.896Z] Course 20673 already exists, skipping.
[2025-06-24T17:06:39.897Z] Course 20689 already exists, skipping.
[2025-06-24T17:06:39.898Z] Course 20686 already exists, skipping.
[2025-06-24T17:06:39.900Z] Course 20670 already exists, skipping.
[2025-06-24T17:06:39.901Z] Course 20683 already exists, skipping.
[2025-06-24T17:06:39.902Z] Course 20680 already exists, skipping.
[2025-06-24T17:06:39.903Z] Course 20693 already exists, skipping.
[2025-06-24T17:06:39.904Z] Course 20677 already exists, skipping.
[2025-06-24T17:06:39.904Z] Course 20674 already exists, skipping.
[2025-06-24T17:06:39.905Z] Course 20690 already exists, skipping.
[2025-06-24T17:06:39.909Z] Course 20671 already exists, skipping.
[2025-06-24T17:06:39.911Z] Course 20687 already exists, skipping.
[2025-06-24T17:06:39.913Z] Course 20684 already exists, skipping.
[2025-06-24T17:06:39.914Z] Course 20681 already exists, skipping.
[2025-06-24T17:06:39.915Z] Course 20678 already exists, skipping.
[2025-06-24T17:06:39.917Z] Course 20675 already exists, skipping.
[2025-06-24T17:06:39.918Z] Course 20691 already exists, skipping.
[2025-06-24T17:06:39.920Z] Course 20672 already exists, skipping.
[2025-06-24T17:06:39.921Z] Course 20688 already exists, skipping.
[2025-06-24T17:06:39.921Z] Course 20685 already exists, skipping.
[2025-06-24T17:06:39.922Z] Course 20682 already exists, skipping.
[2025-06-24T17:06:39.923Z] Course 20679 already exists, skipping.
[2025-06-24T17:06:39.924Z] Course 20660 already exists, skipping.
[2025-06-24T17:06:39.925Z] Course 20657 already exists, skipping.
[2025-06-24T17:06:39.926Z] Course 20654 already exists, skipping.
[2025-06-24T17:06:39.927Z] Course 20651 already exists, skipping.
[2025-06-24T17:06:39.928Z] Course 20667 already exists, skipping.
[2025-06-24T17:06:39.929Z] Course 20664 already exists, skipping.
[2025-06-24T17:06:39.930Z] Course 20648 already exists, skipping.
